"Tpeak,v","TTP,t,v","dT/dtMax,v","dT/dtMax,v","Tdur,v","Trest,v","Dlambda,v"
23.8098,71.0,0.724175,-0.43895,272.0,0.00503624,8.06916
30.4651,94.0,1.0679,-0.2683,333.0,0.17234,12.7526
37.1536,57.0,1.90255,-0.3088,321.0,0.010142,19.2323
36.9921,125.0,0.74545,-0.20815,483.0,0.062623,20.5281
38.0956,70.0,1.6105,-0.22035,426.0,0.0336908,21.5562
43.1833,47.0,2.15755,-0.24715,420.0,0.293195,25.6128
32.8116,59.0,1.33293,-0.40905,387.0,0.150701,14.0852
39.9096,57.0,1.85415,-0.66595,469.0,0.391388,22.7404
40.0238,61.0,1.95645,-0.1934,418.0,0.128968,25.0755
36.3445,101.0,0.87955,-0.1454,645.0,0.608935,19.1387
40.6532,58.0,1.7805,-0.1819,502.0,1.26732,24.8374
36.9012,85.0,1.54676,-0.2131,326.0,0.00108456,19.9324
38.7059,113.0,1.68352,-0.21845,550.0,0.0870464,24.3838
40.5933,64.0,1.6986,-0.13785,540.0,0.483608,26.6847
38.4288,116.0,1.21363,-0.1488,600.0,0.481442,23.335
27.7566,98.0,0.89064,-0.2903,254.0,0.00232997,10.6477
21.8955,121.0,0.483765,-0.1947,441.0,0.0567712,7.331
24.6383,65.0,0.886615,-0.2617,260.0,0.0141932,8.50758
33.0614,131.0,0.917115,-0.149,488.0,0.814617,15.1217
37.9328,95.0,1.4358,-0.2683,380.0,0.0624444,22.0113
35.3484,107.0,0.959195,-0.2129,362.0,0.0357689,17.9313
37.7554,155.0,0.682525,-0.18205,499.0,0.0420261,22.2092
40.8997,81.0,1.49935,-0.22725,581.0,1.28078,27.6624
31.2026,53.0,1.40815,-0.4079,303.0,0.0146318,12.547
36.0422,52.0,2.01928,-0.30805,418.0,0.0924871,17.2876
39.6514,128.0,1.21631,-0.25355,501.0,0.671783,26.3364
34.4646,62.0,1.49033,-0.29145,383.0,0.0484453,16.0029
29.0339,63.0,1.11895,-0.42745,220.0,0.000133304,11.1097
34.8117,96.0,1.31057,-0.21585,373.0,0.00787176,17.1104
30.8881,69.0,1.06015,-0.39315,371.0,0.00977191,12.4911
36.4415,80.0,1.2531,-0.2419,371.0,0.11494,19.2966
18.9523,65.0,0.690185,-0.27415,217.0,1.03591e-05,5.81091
34.3591,206.0,1.00041,-0.1958,587.0,0.284655,16.8156
33.1656,89.0,1.03724,-0.2384,362.0,0.0170394,15.1146
41.5124,60.0,1.60465,-0.1675,666.0,1.83453,28.6369
35.7575,118.0,0.95194,-0.1851,385.0,0.0519423,18.5338
32.7815,159.0,0.783495,-0.6884,416.0,0.102142,15.0673
24.72,91.0,0.66316,-0.21975,272.0,0.00107574,8.73091
34.0855,59.0,1.33395,-0.5673,312.0,0.0298916,15.1409
39.6261,182.0,0.64,-0.1984,737.0,1.98651,27.1515
27.6335,101.0,0.649435,-0.1546,469.0,0.0947743,10.5327
35.6021,101.0,1.08802,-0.22205,393.0,0.0208398,18.195
38.5676,77.0,1.7107,-0.36425,424.0,0.234918,21.9829
39.2251,107.0,1.00565,-0.3133,594.0,1.38311,25.3483
16.9429,79.0,0.590975,-0.1564,237.0,0.000397593,5.11818
36.9267,171.0,0.98702,-0.1887,585.0,0.548353,20.6707
38.1767,101.0,1.09667,-0.27325,474.0,0.100354,21.8422
16.889,51.0,0.833115,-0.34225,145.0,0.000139063,4.93545
33.3697,83.0,1.40216,-0.3754,299.0,0.00401294,15.2189
20.2039,88.0,0.644645,-0.16485,294.0,0.00058881,6.49636
38.8169,106.0,1.68515,-0.1698,569.0,1.71137,24.3978
33.1836,178.0,0.568585,-0.17315,560.0,0.510882,15.3902
35.1294,115.0,1.11522,-0.1025,663.0,0.294468,17.7117
24.3733,169.0,0.47725,-0.12745,512.0,0.262485,8.59563
38.2101,75.0,1.52445,-0.29735,388.0,0.467298,21.3624
27.3063,89.0,0.964715,-0.22015,327.0,0.00560299,10.3372
18.3974,82.0,0.585005,-0.1235,383.0,0.165984,5.67954
32.6883,59.0,1.60833,-0.35755,303.0,0.00284929,14.055
30.2059,80.0,1.09194,-0.2882,299.0,0.0067037,12.3419
31.7559,100.0,0.94465,-0.48245,430.0,0.0629865,13.831
35.7933,60.0,1.64787,-0.43825,538.0,0.234922,17.4439
35.6767,75.0,1.2136,-0.24555,408.0,0.0135189,17.5594
23.8415,110.0,0.604445,-0.159,342.0,0.000247103,8.32636
21.6465,97.0,0.57237,-0.18,287.0,8.87469e-05,7.18091
40.7105,67.0,1.6689,-0.3181,400.0,0.0113869,25.986
26.3623,124.0,0.64787,-0.1512,662.0,1.22724,9.5652
28.9506,89.0,0.926055,-0.32155,376.0,0.128029,11.5366
28.2319,129.0,0.592175,-0.13585,655.0,1.34961,10.7889
30.5417,111.0,0.872895,-0.1181,646.0,1.21314,12.588
40.2953,70.0,1.668,-0.32185,371.0,0.010643,25.2326
38.3017,119.0,1.19566,-0.25735,555.0,0.129502,23.3589
37.9177,100.0,1.1925,-0.19345,433.0,0.296061,21.9191
40.3692,89.0,1.16625,-0.1558,637.0,0.765974,26.5339
20.499,56.0,0.879005,-0.3917,201.0,0.00165259,6.42
41.4051,83.0,1.5626,-0.24895,574.0,1.85717,29.4125
41.9161,71.0,2.05791,-0.3131,437.0,0.0184351,29.9117
40.5484,173.0,1.02693,-0.16515,686.0,1.85309,30.5735
36.9964,132.0,0.74449,-0.40725,387.0,0.035517,20.2372
21.0989,72.0,0.751615,-0.1891,287.0,0.0282922,6.86777
33.1337,58.0,1.3779,-0.5177,204.0,0.00346438,14.4526
41.9552,60.0,2.08445,-0.2118,430.0,0.299317,30.0077
40.1884,60.0,1.90483,-0.68685,309.0,0.000496543,22.2548
14.0639,92.0,0.44936,-0.091145,356.0,0.0187844,4.05473
41.7449,59.0,1.59075,-0.12685,749.0,0.668438,26.1561
12.0641,116.0,0.24383,-0.096035,304.0,0.00102637,3.37
20.0654,83.0,0.545615,-0.2118,276.0,3.44452e-05,6.36727
19.8044,120.0,0.53511,-0.14845,323.0,0.0113091,6.34472
30.6277,70.0,1.32361,-0.2961,309.0,0.0263356,12.6905
33.4319,203.0,0.53687,-0.10385,718.0,0.557362,15.6762
36.1241,45.0,1.9642,-0.89185,227.0,0.00193452,15.7743
28.1523,75.0,0.912325,-0.3432,460.0,0.119325,10.7319
29.4432,63.0,1.33766,-0.364,241.0,0.0181626,11.5868
41.557,48.0,2.105,-0.21835,638.0,1.92157,26.6017
27.7449,174.0,0.371945,-0.17235,491.0,0.104426,10.7292
34.8278,138.0,0.958705,-0.22365,521.0,0.678508,17.2625
24.4697,88.0,0.64736,-0.23015,267.0,0.00765102,8.61107
27.9082,84.0,0.992905,-0.19295,317.0,0.0647299,10.736
10.1068,104.0,0.221105,-0.06199,365.0,0.000222252,2.73909
38.552,118.0,1.31712,-0.2239,472.0,0.300101,23.5894
40.9732,53.0,1.7557,-0.1778,544.0,1.2272,24.3261
31.4132,57.0,1.28685,-0.55405,304.0,0.0531829,12.6236
38.8973,48.0,1.9712,-0.62705,306.0,0.0609488,19.4665
34.4743,69.0,1.33375,-0.24725,429.0,0.41519,16.259
36.0865,69.0,1.66039,-0.53275,481.0,0.20605,18.0197
24.3436,142.0,0.592505,-0.12925,436.0,0.0525865,8.62299
45.3125,46.0,2.56885,-0.62965,554.0,0.35287,30.4248
36.651,159.0,0.95528,-0.2334,463.0,0.134708,20.1473
38.0022,72.0,1.42748,-0.53345,332.0,0.00599969,20.3222
32.7504,94.0,1.39693,-0.28115,619.0,0.513594,14.8606
34.1889,87.0,1.03213,-0.2709,362.0,0.0345801,16.2038
34.883,58.0,1.4562,-0.1932,521.0,0.763621,16.4063
30.884,127.0,1.00352,-0.1457,479.0,0.319621,13.1253
30.164,85.0,1.48214,-0.33115,485.0,0.132222,12.5326
29.9593,70.0,0.938585,-0.29005,321.0,0.00420288,12.025
25.521,68.0,0.846265,-0.46995,206.0,4.70131e-05,8.91727
34.4956,79.0,1.40516,-0.45,310.0,0.00547708,16.4444
12.4053,71.0,0.407075,-0.15862,201.0,0.000423758,3.44273
40.2376,95.0,1.58686,-0.3166,311.0,0.0205231,26.7566
33.256,129.0,0.92992,-0.275,464.0,0.144655,15.3824
34.265,111.0,1.12602,-0.24765,441.0,0.0950318,16.4674
29.4717,106.0,1.00039,-0.17505,392.0,0.10382,11.9359
37.7117,140.0,1.28234,-0.2272,574.0,0.127013,22.3407
41.992,53.0,2.67378,-0.24705,409.0,0.0454943,29.2175
39.945,62.0,1.5657,-0.1804,625.0,0.280664,24.5032
40.5721,50.0,2.30525,-0.13335,554.0,0.214953,24.5716
24.6188,93.0,0.634075,-0.24235,266.0,5.48694e-05,8.68182
24.0893,56.0,0.977175,-0.42075,149.0,2.44098e-05,8.13091
36.7494,80.0,2.0358,-0.1409,476.0,0.207643,20.0169
37.5962,90.0,1.0732,-0.1474,552.0,1.208,20.9373
25.2698,85.0,0.744115,-0.2236,427.0,0.0880859,9.07452
41.5087,41.0,2.56385,-0.65085,513.0,1.23442,21.8492
37.3835,149.0,0.84075,-0.32525,641.0,1.76233,20.9014
37.8071,97.0,0.8213,-0.39195,563.0,0.995052,20.621
34.0806,67.0,1.23075,-0.6781,187.0,0.000243486,15.1843
37.8571,74.0,1.56303,-0.27455,564.0,0.693538,21.1341
39.0239,131.0,0.943005,-0.23785,419.0,0.0174253,24.6666
36.0092,124.0,1.19304,-0.251,423.0,0.0490365,18.8591
39.7264,59.0,1.6829,-0.14955,634.0,0.710146,22.8094
38.2286,51.0,2.07425,-0.31935,576.0,0.402183,20.2506
35.2,134.0,0.650685,-0.2873,545.0,0.22159,17.7931
26.3744,72.0,0.97717,-0.1552,409.0,0.119699,9.72856
35.1427,86.0,0.95561,-0.4379,295.0,0.0103888,17.0376
37.2903,97.0,1.43041,-0.157,447.0,0.0334909,20.9953
28.1856,56.0,1.11247,-0.63915,146.0,2.65274e-05,10.4433
23.854,87.0,0.819735,-0.2506,234.0,0.000360281,8.27364
37.1193,105.0,1.14287,-0.2151,532.0,0.271456,20.48
36.6789,64.0,1.4077,-0.4045,475.0,0.28231,18.3144
17.495,68.0,0.609165,-0.2508,233.0,0.000119882,5.26818
32.1606,83.0,0.972145,-0.473,245.0,0.008083,14.0695
25.7643,119.0,0.924115,-0.13465,422.0,0.0179294,9.4827
15.5709,135.0,0.281135,-0.1027,361.0,6.55119e-05,4.61636
30.0987,147.0,0.80951,-0.2946,584.0,0.885713,12.3699
28.8386,80.0,0.91723,-0.1855,668.0,1.2744,11.1096
31.95,124.0,0.70439,-0.1457,511.0,0.0807006,14.0983
30.4681,85.0,0.945225,-0.3076,332.0,0.00735302,12.5848
37.1564,54.0,1.9673,-0.39405,313.0,0.0187503,18.7996
25.9873,114.0,0.54804,-0.22085,312.0,0.000491106,9.56773
28.4719,56.0,1.17195,-0.4781,162.0,6.91387e-06,10.4442
31.9531,93.0,1.04631,-0.3834,455.0,0.26972,13.927
37.4219,51.0,2.09135,-0.6492,269.0,0.00219182,18.236
28.4712,89.0,0.805325,-0.14185,535.0,0.32347,11.1016
37.1829,87.0,1.28778,-0.61745,519.0,0.838084,19.7413
39.9701,144.0,1.15354,-0.26935,452.0,0.047634,27.9445
23.6532,83.0,0.61446,-0.33285,257.0,0.000581274,8.12
34.4845,90.0,1.01224,-0.2098,427.0,0.307494,16.5093
36.5191,60.0,1.44105,-0.33665,351.0,0.0762703,17.7758
22.0184,70.0,0.64539,-0.28585,220.0,0.0177514,7.27215
33.1988,91.0,1.0416,-0.13065,508.0,0.0305046,15.1854
29.935,104.0,1.01588,-0.19405,334.0,0.00663069,12.3053
37.3898,72.0,1.3162,-0.33145,571.0,0.596054,19.9044
26.4107,72.0,0.95659,-0.118,457.0,0.230673,9.69392
37.3943,103.0,1.27473,-0.1958,441.0,0.367851,21.1085
38.0687,60.0,1.83218,-0.3117,517.0,0.21425,20.5208
28.6785,104.0,1.11344,-0.2359,317.0,0.0460951,11.3324
24.2792,80.0,0.94186,-0.16045,413.0,0.0729017,8.527
25.9086,83.0,0.766995,-0.1287,556.0,0.667545,9.32707
38.4629,92.0,1.23203,-0.4231,392.0,0.0442952,22.2663
28.3146,168.0,0.760045,-0.1575,474.0,0.106754,11.1377
35.0665,62.0,1.49205,-0.24705,326.0,0.0976284,16.88
39.5832,85.0,1.2972,-0.23115,424.0,0.271215,25.1302
34.2069,56.0,1.49275,-0.35365,464.0,0.277211,15.2354
27.8582,62.0,1.16568,-0.273,311.0,0.0215472,10.5368
39.811,52.0,1.86415,-0.51835,367.0,0.214385,21.3121
39.6617,91.0,1.39598,-0.29275,453.0,0.308314,25.0154
23.427,86.0,0.700365,-0.1888,323.0,0.0415049,8.06717
37.926,71.0,1.5869,-0.14185,414.0,0.488795,21.1998
39.0116,119.0,1.03442,-0.3738,471.0,0.170473,24.0128
33.3278,125.0,0.90172,-0.1993,574.0,0.847615,15.3511
24.9122,84.0,0.688915,-0.2496,331.0,0.0226728,8.84048
35.8034,54.0,1.5896,-0.1965,489.0,0.203315,16.8218
36.3657,63.0,1.4193,-0.21735,535.0,0.702903,18.3175
32.6101,59.0,1.71354,-0.3806,238.0,0.00031664,13.9741
34.0788,119.0,1.0621,-0.5796,345.0,0.0265789,16.5412
32.8216,52.0,1.4267,-0.71705,232.0,0.00203991,13.5566
24.6377,107.0,0.629585,-0.1337,428.0,0.150038,8.7569
33.2093,70.0,1.29325,-0.2365,363.0,0.111123,15.0894
31.669,61.0,1.27628,-0.21865,326.0,0.000508057,13.0639
39.4868,69.0,1.66272,-0.2779,387.0,0.0593048,24.0384
28.7485,57.0,1.13876,-0.65225,146.0,0.00046854,10.7078
33.5707,52.0,1.3615,-0.3278,418.0,0.0393061,14.3932
34.348,241.0,0.716945,-0.52985,555.0,0.180545,16.8576
40.079,81.0,1.40044,-0.52545,348.0,0.00146032,24.6625
36.2332,211.0,1.05147,-0.22635,709.0,0.941643,19.3618
34.2646,57.0,1.91522,-0.2354,294.0,0.0127407,15.8612
31.6344,164.0,0.59515,-0.17955,469.0,0.211447,13.8693
30.999,83.0,1.2489,-0.2771,442.0,0.0872309,13.0561
33.5097,102.0,1.09274,-0.18705,407.0,0.123283,15.5985
44.2861,47.0,2.52725,-0.1921,330.0,0.0424975,30.1402
36.0465,159.0,0.850065,-0.13895,556.0,0.100649,19.2412
43.6331,54.0,2.15575,-0.2234,448.0,0.0408146,29.8987
30.3755,75.0,0.95534,-0.5906,155.0,3.10682e-05,12.2782
36.2131,137.0,0.98548,-0.2555,518.0,0.344837,19.3652
18.1952,146.0,0.348075,-0.14705,330.0,0.0183134,5.6548
42.3899,50.0,2.40345,-1.07725,109.0,2.90255e-05,23.3825
34.8279,52.0,2.25609,-0.37585,363.0,0.0227871,16.1341
27.1823,82.0,0.80437,-0.33615,220.0,3.00699e-05,10.1375
33.6674,108.0,1.11938,-0.279,394.0,0.0852045,15.9347
33.6679,122.0,0.932885,-0.10745,649.0,1.00657,15.794
37.4506,47.0,2.027,-0.78425,308.0,0.00546649,17.596
44.6768,45.0,2.6464,-0.20465,675.0,1.73659,33.9267
19.9982,48.0,1.10916,-0.40425,129.0,5.049e-06,6.17091
39.3746,165.0,1.42056,-0.1816,690.0,0.962235,26.4721
25.5288,47.0,1.38194,-0.62005,201.0,0.000280098,8.59
34.2698,113.0,1.01094,-0.12945,563.0,0.186653,16.6515
30.4574,63.0,1.19248,-0.3625,410.0,0.0711327,12.3336
31.8024,155.0,0.68583,-0.2081,511.0,0.150946,13.9802
32.7536,70.0,1.4127,-0.31835,302.0,0.0140198,14.4582
27.1476,105.0,0.70841,-0.1406,394.0,0.10007,10.2828
41.4385,75.0,1.69939,-0.278,574.0,0.340898,28.5618
25.632,57.0,1.05687,-0.47355,194.0,0.000598848,9.05636
38.1452,177.0,1.02448,-0.21235,528.0,0.633908,23.0906
33.4504,132.0,0.70469,-0.29095,405.0,0.0252115,15.6204
43.0242,49.0,2.37055,-0.71555,307.0,0.000238847,26.8084
32.7797,58.0,1.4348,-0.7507,215.0,0.000614084,14.2268
31.3028,120.0,0.848445,-0.22575,369.0,0.025298,13.4798
31.087,61.0,1.26642,-0.41805,269.0,0.0195765,12.6658
39.6443,52.0,2.0831,-0.4833,480.0,0.696189,21.3818
22.1793,52.0,0.96801,-0.3867,258.0,0.00286961,7.10643
35.5826,187.0,0.548865,-0.1484,601.0,0.179441,18.5787
41.2688,63.0,1.6999,-0.18485,511.0,0.50887,27.2594
38.6829,74.0,1.38774,-0.5865,462.0,0.0807344,21.3239
42.3625,45.0,2.37365,-0.34315,531.0,0.609159,25.4746
32.2948,59.0,1.36055,-0.78705,171.0,0.000122805,13.1217
32.8765,95.0,0.789,-0.2491,483.0,0.115733,14.8463
30.2144,122.0,0.89746,-0.2054,441.0,0.0816822,12.5468
28.8714,114.0,0.907035,-0.22345,419.0,0.0591836,11.4745
36.6855,208.0,0.769175,-0.3519,683.0,0.980277,20.1713
28.3429,183.0,0.79556,-0.1716,440.0,0.0116677,11.182
24.8963,157.0,0.43992,-0.09845,611.0,0.476309,8.83887
41.4156,58.0,1.87969,-0.61155,461.0,0.192691,25.2287
33.6561,97.0,1.11185,-0.181,452.0,0.116192,15.7454
20.6114,64.0,0.71754,-0.2764,220.0,0.0233739,6.57218
32.4824,177.0,0.555665,-0.12265,685.0,1.68005,14.4139
10.8026,57.0,0.47053,-0.20997,135.0,1.02446e-06,2.88182
25.004,110.0,0.674575,-0.2302,274.0,0.00956507,8.9657
31.2719,53.0,1.4184,-0.62805,373.0,0.0203321,12.3713
25.0215,98.0,0.874165,-0.1492,383.0,0.0788045,8.96535
33.4825,65.0,1.49404,-0.20925,381.0,0.194513,15.284
32.95,77.0,1.43188,-0.26615,450.0,0.112361,14.9868
13.5975,73.0,0.45822,-0.11865,284.0,0.00253187,3.86276
37.5328,117.0,1.3008,-0.36495,412.0,0.0112066,21.5994
24.5926,123.0,0.769095,-0.1746,369.0,0.0123039,8.75486
33.2425,110.0,0.901645,-0.36865,443.0,0.246506,15.3779
38.3816,44.0,2.16845,-0.4365,317.0,0.210763,18.5414
36.4594,107.0,1.35184,-0.20125,604.0,1.11428,19.5249
20.1904,54.0,0.919235,-0.32195,198.0,0.000921485,6.40273
35.0862,58.0,1.43785,-0.7626,196.0,0.000328223,15.5519
38.1145,55.0,2.01185,-0.558,453.0,0.0990306,19.8959
33.1262,173.0,0.974405,-0.1397,666.0,0.730973,15.2781
31.2494,65.0,1.1958,-0.4698,282.0,0.0441094,12.918
33.1121,84.0,1.29652,-0.4662,443.0,0.0705302,15.0811
30.2207,138.0,0.551885,-0.15745,453.0,0.0102181,12.58
32.6887,70.0,1.31028,-0.48075,175.0,5.97626e-05,14.2237
38.1204,94.0,1.1786,-0.15465,592.0,1.11754,22.4327
37.7979,54.0,2.1816,-0.3502,439.0,0.0515211,20.0519
37.872,52.0,1.92725,-0.2483,462.0,0.763263,19.8513
39.0162,74.0,1.4406,-0.4323,400.0,0.25122,22.0107
25.8358,60.0,1.04304,-0.54535,140.0,0.000294202,9.12518
39.7855,49.0,2.30875,-0.63895,328.0,0.00534878,21.3301
38.7796,75.0,1.31045,-0.5611,399.0,0.0897362,21.8421
33.8088,55.0,1.6374,-0.3331,312.0,0.0334899,14.8811
35.9053,158.0,1.2415,-0.1907,607.0,0.252646,19.089
28.6493,88.0,0.76049,-0.23925,358.0,0.0735713,11.2022
35.6332,224.0,0.6398,-0.2611,627.0,1.01202,18.4989
41.7166,60.0,2.0969,-0.2154,363.0,0.136055,28.1025
31.4652,50.0,1.6843,-0.51075,247.0,0.00124025,12.8861
30.359,89.0,0.81715,-0.2929,304.0,0.00327862,12.4098
33.0511,93.0,0.86085,-0.59105,361.0,0.0216337,14.7931
19.2318,61.0,0.7971,-0.37895,152.0,1.41611e-05,5.9
39.2397,71.0,1.502,-0.24145,522.0,0.419451,23.1163
23.5743,66.0,0.86287,-0.16865,284.0,0.0267477,8.0696
24.5124,81.0,0.73223,-0.19345,327.0,0.0487656,8.6392
33.5863,52.0,1.84832,-0.17765,470.0,0.145657,15.0579
18.1984,66.0,0.689375,-0.11655,306.0,0.0204805,5.61031
38.4695,36.0,2.7799,-0.6872,580.0,0.500624,17.7004
41.7458,73.0,1.58105,-0.2855,570.0,1.18613,31.6314
37.4445,72.0,1.56548,-0.5195,213.0,0.0220489,19.8015
33.1687,53.0,1.4627,-0.3277,523.0,0.315529,14.2672
28.0125,201.0,0.802015,-0.4307,615.0,0.185432,10.9214
38.9061,77.0,1.4668,-0.2307,592.0,1.91929,22.8671
32.7669,167.0,0.778685,-0.1745,488.0,0.0857196,15.0009
33.715,126.0,0.78218,-0.3367,510.0,0.433132,15.9616
38.5631,77.0,1.28354,-0.4767,452.0,0.76427,21.5572
34.6016,59.0,1.3474,-0.2399,678.0,1.5607,15.7908
33.4511,112.0,1.0979,-0.1783,667.0,1.38362,15.4869
29.1855,123.0,0.95321,-0.519,256.0,0.000125844,11.7819
32.7041,69.0,1.11705,-0.628,246.0,0.00339212,13.9561
20.2718,63.0,0.7052,-0.2088,312.0,0.00941668,6.48109
20.6697,52.0,1.00624,-0.4131,156.0,4.18282e-05,6.43
27.7083,121.0,0.689075,-0.15805,393.0,0.0188663,10.6958
34.4415,77.0,1.20742,-0.40745,418.0,0.0156645,16.1497
40.5285,92.0,1.4882,-0.11865,670.0,0.741018,28.5168
30.4912,161.0,0.796325,-0.46995,459.0,0.161038,12.8601
40.7791,62.0,1.6122,-0.59035,300.0,0.0561011,24.5106
25.4791,80.0,0.97582,-0.21385,301.0,0.055622,9.24244
35.7019,111.0,0.803545,-0.3541,423.0,0.0777879,18.1634
17.2166,116.0,0.43136,-0.0945,431.0,0.107488,5.23138
22.6757,115.0,0.559875,-0.19705,414.0,0.117717,7.70497
32.9053,75.0,1.01902,-0.34585,365.0,0.0335392,14.516
33.1527,108.0,0.84328,-0.21015,476.0,0.0199257,15.2592
37.5361,62.0,1.415,-0.45465,408.0,0.397382,18.9206
18.1211,183.0,0.182865,-0.1234,553.0,0.194273,5.57733
37.5695,66.0,1.33355,-0.17425,684.0,1.40246,19.9225
33.8652,218.0,0.806725,-0.18975,617.0,0.240273,16.2394
39.9946,59.0,1.8619,-0.58615,309.0,0.0229827,22.5873
13.3422,64.0,0.518945,-0.122615,249.0,0.00263401,3.77185
31.8515,51.0,1.55085,-0.56815,280.0,0.00638767,12.8594
33.619,88.0,1.27239,-0.09,719.0,1.61309,15.4961
28.9278,64.0,1.16215,-0.3824,275.0,0.00433897,11.0957
36.8623,62.0,1.70068,-0.6338,403.0,0.06154,18.3257
37.3729,75.0,1.0734,-0.25265,551.0,0.927992,19.617
24.2723,53.0,1.02781,-0.70885,128.0,2.93725e-05,7.94727
32.7319,76.0,1.31331,-0.4661,378.0,0.0109779,14.4171
34.5901,69.0,1.4312,-0.1242,489.0,0.240719,16.5405
31.3117,107.0,1.22773,-0.2124,301.0,0.00118137,13.5228
37.3999,68.0,1.63475,-0.37475,264.0,0.00730582,19.8661
28.324,137.0,0.66165,-0.1068,639.0,0.784583,11.0025
35.264,63.0,1.7688,-0.1157,563.0,0.316571,17.5498
17.9462,80.0,0.611675,-0.1016,346.0,0.0741563,5.51555
14.1709,117.0,0.287295,-0.0774,388.0,0.00159196,4.09731
34.1451,144.0,0.95335,-0.11885,637.0,1.13968,16.3622
30.1196,99.0,0.7575,-0.21785,320.0,0.0144758,12.3419
42.5448,57.0,1.74095,-0.17725,466.0,0.133283,27.3528
36.5207,97.0,1.29812,-0.33765,316.0,0.0283012,19.3055
28.2627,119.0,0.748725,-0.0955,672.0,1.17776,10.853
38.8872,74.0,1.47855,-0.18895,702.0,1.86114,22.4973
41.8953,59.0,1.8229,-0.71165,511.0,0.203825,25.8734
34.9049,132.0,0.923565,-0.0999,697.0,0.981751,17.3277
37.4745,81.0,1.28695,-0.1822,458.0,0.332044,20.5797
24.0187,107.0,0.667755,-0.1216,397.0,0.067915,8.41501
18.2836,59.0,0.75058,-0.329,144.0,1.16743e-07,5.57818
10.8807,59.0,0.456835,-0.144025,214.0,8.53282e-06,2.91364
36.1857,52.0,1.54995,-0.5062,369.0,0.0398726,16.8026
32.5736,94.0,1.00529,-0.2559,405.0,0.0716003,14.6163
32.9885,74.0,0.98545,-0.23045,414.0,0.183735,14.545
29.6901,120.0,0.79415,-0.1244,591.0,0.858731,12.0259
27.4424,88.0,0.643625,-0.31325,238.0,0.0106608,10.3756
41.4747,47.0,2.55175,-0.3066,361.0,0.0350008,24.262
34.314,91.0,0.94555,-0.2566,450.0,0.526679,16.3307
30.8084,114.0,0.84052,-0.11875,546.0,0.215373,13.0505
35.5584,151.0,0.906925,-0.1669,537.0,0.154829,18.4038
35.4709,57.0,1.68475,-0.5313,184.0,0.000479728,16.442
43.1101,43.0,2.2987,-0.5508,638.0,1.6919,25.3803
39.023,109.0,0.9803,-0.1271,626.0,0.1889,24.4964
38.4779,111.0,0.9025,-0.10895,729.0,1.5731,23.0004
36.6363,124.0,0.915115,-0.22965,528.0,1.04558,19.826
36.1773,62.0,1.4545,-0.8695,264.0,0.000824013,16.7182
16.2817,83.0,0.461585,-0.1625,344.0,0.104372,4.83123
40.6448,49.0,2.33605,-0.3441,332.0,0.0792187,22.7753
32.6234,163.0,0.598675,-0.2045,450.0,0.209986,14.8338
30.0419,78.0,0.980615,-0.2894,372.0,0.018512,12.1274
40.5601,84.0,2.024,-0.13175,739.0,0.979205,29.3078
27.638,107.0,0.604195,-0.29365,297.0,0.00248683,10.5928
36.0076,74.0,1.316,-0.14745,528.0,0.598634,18.187
27.4404,75.0,1.08319,-0.2227,320.0,0.0220572,10.3734
23.6458,91.0,0.672135,-0.16655,454.0,0.465917,8.10922
29.0499,85.0,0.839525,-0.3782,329.0,0.0973759,11.5436
18.2231,73.0,0.609175,-0.1221,352.0,0.0811522,5.61567
38.9835,126.0,1.04788,-0.32145,406.0,0.128639,24.4711
31.6035,63.0,1.0981,-0.47555,220.0,0.0593656,13.0424
26.6453,51.0,1.28888,-0.54985,229.0,7.50054e-05,9.27064
32.2585,73.0,1.02306,-0.40615,293.0,0.0292079,13.9462
24.5006,74.0,0.748875,-0.23475,406.0,0.0438394,8.52911
35.4806,78.0,1.53766,-0.2336,467.0,0.129778,17.7743
35.051,63.0,1.1954,-0.45975,748.0,1.24038,15.981
40.1544,68.0,1.46895,-0.59505,326.0,0.0964287,23.6541
36.4292,159.0,0.880675,-0.1506,665.0,1.53253,19.5649
35.7696,66.0,1.34255,-0.56865,281.0,0.0105398,17.0406
20.8973,96.0,0.523505,-0.173,292.0,0.000907513,6.82636
34.5705,143.0,0.757405,-0.07615,792.0,1.26788,16.8633
33.0338,121.0,0.80597,-0.2512,342.0,0.00111697,15.122
23.9048,50.0,1.20715,-0.4744,190.0,0.00018399,7.93636
24.6527,101.0,0.751115,-0.1812,412.0,0.14683,8.74136
25.0348,70.0,0.942865,-0.301,236.0,0.000794751,8.82364
24.5203,77.0,1.00222,-0.15985,314.0,0.000114744,8.66364
37.1175,183.0,0.80223,-0.23445,602.0,0.367148,21.079
26.8774,57.0,1.08425,-0.2285,335.0,0.0981117,9.74948
34.792,107.0,1.23562,-0.20665,394.0,0.0185542,17.3086
29.0476,78.0,0.84115,-0.34035,371.0,0.0626321,11.4617
35.7318,94.0,1.26377,-0.2001,496.0,0.242342,18.2813
30.2202,58.0,1.65639,-0.1024,539.0,0.241369,12.3473
38.2296,48.0,1.9248,-1.2528,521.0,0.136614,18.6251
33.7324,95.0,0.8182,-0.1702,565.0,0.370557,15.6061
35.1961,91.0,1.18914,-0.5314,304.0,0.00142739,17.4515
38.8932,75.0,1.3221,-0.10875,572.0,0.6452,22.4582
39.1781,126.0,1.0602,-0.362,614.0,0.173682,25.0137
