"Tpeak,a","TTP,t,a","dT/dtMax,a","dT/dtMax,a","Tdur,a","Trest,a"
95.2657,79.0,2.9396,-0.8105,250.0,0.00956901
83.8023,68.0,4.02125,-0.58515,334.0,0.0203982
58.5056,80.0,1.9961,-0.2986,348.0,0.079047
62.7574,54.0,3.2433,-0.2621,348.0,0.195199
81.2677,56.0,4.2014,-0.3324,401.0,0.112905
20.848,79.0,0.625055,-0.17885,273.0,0.00253226
77.9345,75.0,4.73975,-0.61155,428.0,0.011224
122.769,117.0,2.53605,-0.7827,380.0,0.0136416
116.993,72.0,5.0634,-0.62405,428.0,0.252207
76.4514,48.0,4.01355,-0.66415,274.0,0.211326
74.8915,80.0,4.41995,-0.4013,595.0,1.27938
61.0962,52.0,2.9461,-0.78365,172.0,0.000921517
112.816,62.0,4.82245,-1.30245,169.0,0.000328229
140.326,82.0,6.62405,-0.6979,425.0,0.100295
93.4627,219.0,1.7649,-0.3534,688.0,0.853337
105.819,66.0,4.3605,-0.80835,252.0,0.0442311
120.42,53.0,7.90055,-0.68865,429.0,0.0712956
66.4887,115.0,1.25625,-0.31,429.0,0.0115193
105.612,66.0,3.97635,-1.57185,170.0,5.97629e-05
121.609,98.0,3.5357,-0.51075,485.0,1.16888
76.2796,59.0,4.81825,-0.63145,418.0,0.0517924
118.43,56.0,5.80205,-0.5814,365.0,0.775619
159.873,80.0,5.1523,-1.06435,293.0,0.253367
47.7342,55.0,2.3222,-0.68425,142.0,0.000294205
186.932,74.0,9.4138,-1.40105,299.0,0.00535227
136.676,74.0,6.2746,-0.8147,383.0,0.0904317
107.106,66.0,4.32335,-0.6769,271.0,0.0335296
68.075,62.0,3.7488,-0.2832,584.0,0.256761
95.1696,90.0,2.6048,-0.5705,299.0,0.0738288
70.6231,116.0,2.65985,-0.3118,585.0,1.05251
189.025,91.0,6.77985,-1.2097,340.0,0.136694
79.9242,52.0,4.7536,-0.57235,246.0,0.00124041
66.4029,100.0,1.54885,-0.5182,277.0,0.00327902
215.369,77.0,8.7538,-1.6295,331.0,0.0217084
41.7402,65.0,1.60645,-0.68055,146.0,1.41611e-05
99.7653,86.0,3.7375,-0.4077,454.0,0.429829
48.4418,59.0,2.02365,-0.33005,256.0,0.0267609
63.9628,68.0,2.3626,-0.40645,261.0,0.0488292
79.3682,76.0,3.63765,-0.345,438.0,0.148383
36.2509,60.0,1.50685,-0.191,280.0,0.0204943
146.201,66.0,8.372,-0.5586,511.0,0.55619
187.216,96.0,8.03235,-1.13155,452.0,1.23493
108.013,67.0,3.99465,-1.2353,190.0,0.0220587
82.4191,80.0,3.5687,-0.3546,506.0,0.328024
77.2128,63.0,3.61645,-0.336,617.0,0.19291
93.2045,164.0,1.56455,-0.4463,491.0,0.0888708
177.201,85.0,6.17495,-0.8932,433.0,0.457285
172.985,82.0,7.0716,-0.86145,410.0,0.812216
126.992,79.0,5.159,-0.39265,602.0,1.95726
104.894,59.0,5.031,-0.3353,578.0,1.56122
85.7494,65.0,4.42965,-0.7144,290.0,0.000125846
88.7495,65.0,3.44285,-0.96845,201.0,0.00339254
68.9995,67.0,2.6588,-0.3921,294.0,0.00942621
45.7977,61.0,1.92995,-0.5939,160.0,4.18284e-05
61.2769,136.0,1.18595,-0.3682,399.0,0.0190493
118.952,70.0,7.39995,-1.04565,369.0,0.0157006
98.8452,121.0,3.39585,-0.37065,657.0,1.03417
104.834,59.0,5.0419,-0.49785,406.0,0.162005
182.133,71.0,7.5973,-1.70945,237.0,0.0562095
61.7915,58.0,2.6115,-0.41005,268.0,0.0556751
117.12,108.0,3.79915,-0.85325,377.0,0.078252
30.2171,93.0,0.78252,-0.1617,393.0,0.107739
54.1729,76.0,1.63985,-0.3028,350.0,0.117994
105.828,82.0,3.64025,-0.6404,326.0,0.0336162
73.1714,116.0,2.39865,-0.3743,550.0,0.0665204
113.683,77.0,3.6689,-0.6582,310.0,0.402743
47.3584,195.0,0.4122,-0.3534,432.0,0.196115
137.446,90.0,4.58845,-0.4707,565.0,1.56561
106.098,223.0,1.5495,-0.39935,666.0,0.394836
101.813,59.0,5.5446,-0.67935,279.0,0.0230086
28.3323,70.0,0.97182,-0.2622,235.0,0.00263461
69.8817,68.0,3.12545,-0.45255,276.0,0.00639067
81.5029,115.0,2.6753,-0.2607,661.0,1.87409
65.4073,72.0,2.4855,-0.4635,252.0,0.00434013
79.9781,80.0,4.21045,-0.5781,380.0,0.0620149
188.089,90.0,6.1519,-0.8978,441.0,0.983795
64.1134,60.0,2.6276,-1.1119,133.0,2.93726e-05
123.958,99.0,5.3274,-0.944,352.0,0.0110054
85.6811,70.0,3.64005,-0.34735,426.0,0.242206
70.4926,84.0,3.06265,-0.5477,298.0,0.00118144
128.855,71.0,4.9492,-0.96715,246.0,0.00730745
61.3305,101.0,1.664,-0.2345,553.0,0.809086
88.0662,66.0,5.01525,-0.3827,523.0,0.323153
26.7814,77.0,0.8524,-0.15115,329.0,0.0742778
28.9391,117.0,0.5262,-0.15315,381.0,0.00165258
69.2315,148.0,1.80355,-0.25415,623.0,1.20651
72.0331,104.0,1.74925,-0.4815,300.0,0.0144848
178.774,75.0,7.65525,-1.0415,422.0,0.13686
152.389,95.0,5.27765,-1.06385,316.0,0.0283517
55.5036,73.0,1.9772,-0.16365,586.0,1.21539
165.212,93.0,8.1551,-1.04495,443.0,0.209577
80.8728,137.0,1.9187,-0.2551,640.0,1.06104
70.0844,78.0,2.59215,-0.34365,401.0,0.334668
49.7372,91.0,1.37505,-0.25625,362.0,0.0680183
41.6977,53.0,2.0259,-0.65915,140.0,1.16743e-07
15.3646,66.0,0.55748,-0.19505,208.0,8.53283e-06
146.327,78.0,5.80335,-0.8487,350.0,0.04006
82.9876,70.0,3.38165,-0.37735,361.0,0.0717666
139.123,86.0,4.1281,-0.73395,334.0,0.185133
55.6292,107.0,1.3905,-0.24895,518.0,0.879465
79.688,77.0,2.31695,-0.70805,241.0,0.0106644
163.094,116.0,6.17935,-1.3159,370.0,0.0351379
75.7552,77.0,2.37135,-0.35415,390.0,0.530761
74.8055,108.0,2.3719,-0.3136,506.0,0.21792
127.62,148.0,2.5106,-0.5349,512.0,0.160204
81.6449,62.0,3.3929,-0.9139,178.0,0.000479735
100.507,120.0,2.1583,-0.3679,577.0,0.341172
190.014,127.0,4.57675,-0.8605,619.0,1.87635
80.0529,111.0,2.4343,-0.35145,507.0,1.09461
117.908,77.0,4.1242,-0.9021,232.0,0.000824063
26.9834,82.0,0.743,-0.2415,291.0,0.104577
178.731,60.0,9.47795,-1.0293,286.0,0.07943
84.9798,128.0,2.09115,-0.45565,428.0,0.211561
94.411,109.0,2.3287,-0.6952,322.0,0.0185416
153.726,199.0,4.28915,-0.646,715.0,1.49972
76.4245,100.0,1.92885,-0.542,279.0,0.00248716
90.4323,88.0,2.9286,-0.50585,430.0,0.609358
78.2167,88.0,2.2561,-0.47595,306.0,0.0220856
47.1507,61.0,1.8514,-0.2807,380.0,0.47099
126.465,64.0,4.98,-0.88,269.0,0.0977153
32.9273,65.0,1.2406,-0.20035,320.0,0.0813329
173.584,118.0,5.35105,-1.264,373.0,0.129313
109.175,60.0,4.4569,-1.12745,195.0,0.0595074
68.6059,74.0,2.42325,-0.73125,217.0,7.50067e-05
99.0972,67.0,4.1854,-0.6029,275.0,0.0292574
72.1116,115.0,1.51225,-0.45055,368.0,0.0441849
109.886,94.0,4.66455,-0.58345,452.0,0.131664
151.707,169.0,5.0544,-0.5613,743.0,1.7225
124.114,73.0,4.435,-0.9759,255.0,0.0966677
91.304,125.0,2.758,-0.3496,595.0,1.68159
103.772,77.0,3.84195,-0.7514,270.0,0.0105453
58.8401,91.0,1.53615,-0.38945,290.0,0.000907686
130.696,140.0,3.4155,-1.0635,361.0,0.00111724
52.8302,54.0,2.54415,-0.5856,181.0,0.000183993
111.184,107.0,2.71575,-0.5982,381.0,0.149851
46.8092,77.0,1.5775,-0.3651,245.0,0.000794802
82.9688,102.0,2.04465,-0.5567,329.0,0.00017481
90.9523,173.0,2.5805,-0.48685,565.0,0.379365
71.2945,66.0,2.6219,-0.41305,298.0,0.0984724
82.6264,59.0,4.73875,-0.60195,362.0,0.0185741
136.743,73.0,5.1974,-0.80495,308.0,0.0629129
82.8841,97.0,3.1035,-0.4824,472.0,0.248341
73.2079,53.0,4.9548,-0.34755,524.0,0.249205
107.603,89.0,5.8761,-0.62595,555.0,0.144082
156.118,107.0,3.8756,-0.99175,421.0,0.377949
102.393,71.0,5.60095,-0.80495,322.0,0.00142765
182.363,87.0,6.35295,-0.75925,457.0,0.656211
182.473,100.0,9.1973,-1.134,569.0,0.190438
171.331,84.0,5.7797,-1.5465,232.0,1.46057e-05
57.0438,61.0,2.6001,-0.3665,240.0,0.0033021
73.0305,61.0,3.1698,-0.3131,347.0,0.21676
60.8153,59.0,2.8131,-0.36825,245.0,0.00272597
79.7367,123.0,1.63825,-0.7785,279.0,0.00579614
64.1836,86.0,1.8525,-0.4097,282.0,0.00963396
141.93,143.0,4.1211,-0.7452,489.0,0.17508
98.2448,56.0,4.92945,-0.4361,362.0,0.47349
129.212,131.0,3.1687,-0.63635,457.0,0.359898
118.726,60.0,5.46135,-0.6763,286.0,0.07043
44.9057,119.0,0.92415,-0.2263,403.0,0.200548
115.154,116.0,3.07505,-1.02635,285.0,0.00264962
92.8679,63.0,3.88835,-0.31305,554.0,1.587
196.373,120.0,6.31765,-1.36135,384.0,0.031918
45.1589,100.0,1.04945,-0.2941,303.0,0.00805716
202.751,98.0,11.0003,-0.8775,610.0,1.93931
143.938,73.0,5.8792,-0.84785,346.0,0.612027
70.055,54.0,3.7268,-0.34355,312.0,0.0222071
194.172,123.0,10.3531,-1.43935,517.0,0.418195
140.585,75.0,5.0818,-1.16145,238.0,0.0018024
137.731,93.0,6.7298,-0.5244,667.0,1.17638
191.683,82.0,7.7406,-1.17285,355.0,0.153075
60.9957,110.0,1.1578,-0.3796,378.0,0.00286004
48.2613,72.0,1.6205,-0.2876,275.0,0.010835
121.909,62.0,5.31185,-1.11705,214.0,0.0220214
154.175,91.0,5.28075,-0.8135,484.0,0.216054
188.797,153.0,4.93825,-1.375,432.0,0.213464
96.4153,51.0,6.08725,-0.5236,410.0,0.0579193
208.878,70.0,10.5614,-1.91295,229.0,0.000668243
71.9353,72.0,3.03905,-0.6045,239.0,0.00164841
174.502,67.0,7.96525,-0.82265,386.0,0.838329
66.8242,118.0,1.73275,-0.4051,472.0,0.0648922
59.7669,87.0,1.58725,-0.3556,353.0,0.183969
66.1563,119.0,1.4351,-0.3396,397.0,0.0673989
109.838,59.0,4.8746,-0.58995,311.0,0.24394
27.1809,56.0,1.2253,-0.33255,196.0,0.0181801
17.18,59.0,0.719565,-0.19515,203.0,0.0115792
74.5874,151.0,1.9089,-0.2838,600.0,0.440193
115.857,63.0,6.1695,-0.4527,488.0,0.833806
192.081,66.0,10.8646,-0.8932,470.0,0.303202
74.7601,55.0,3.7616,-0.425,268.0,0.0211206
44.3718,61.0,1.8105,-0.4862,193.0,0.000182418
90.9416,90.0,2.87795,-0.5221,331.0,0.0274142
89.6477,51.0,5.19425,-0.3096,516.0,1.10866
185.082,80.0,6.45715,-1.49785,245.0,0.00264368
133.698,176.0,2.3293,-0.8403,465.0,0.0883174
120.512,76.0,6.61005,-0.56255,517.0,0.30375
99.8969,77.0,3.2059,-0.46625,353.0,0.246827
189.267,49.0,12.606,-1.33245,254.0,0.0153506
33.8582,107.0,0.796,-0.1695,406.0,0.1078
81.2558,169.0,2.35885,-0.47175,517.0,0.10946
87.9193,61.0,4.43925,-0.56205,339.0,0.0635568
56.0443,86.0,1.48855,-0.4159,374.0,0.220845
72.716,73.0,2.7327,-0.4375,271.0,0.00409743
131.49,70.0,6.42985,-0.8047,356.0,0.0440271
130.513,65.0,5.28665,-0.87355,281.0,0.0910203
155.864,92.0,5.4345,-1.0916,333.0,0.18965
103.026,61.0,5.59405,-0.6505,281.0,0.0262896
137.588,76.0,5.46895,-1.27065,235.0,0.00218751
116.324,126.0,3.1888,-0.95375,375.0,0.0159551
94.6935,79.0,6.3666,-0.5712,523.0,0.507527
102.951,124.0,2.20895,-0.35545,584.0,1.59666
106.182,176.0,2.80365,-0.4132,711.0,1.73225
101.446,87.0,2.9713,-0.41395,440.0,0.471548
100.498,64.0,4.23965,-0.36355,469.0,0.470788
105.777,130.0,2.1227,-0.6194,425.0,0.455252
131.904,60.0,6.06475,-0.9427,243.0,0.03053
155.717,62.0,7.11155,-0.76445,336.0,0.158613
78.8885,219.0,1.59316,-0.31545,677.0,0.969321
109.148,87.0,3.91165,-0.76625,352.0,0.00404556
58.8484,128.0,0.98185,-0.24895,522.0,0.394234
161.528,63.0,6.8637,-0.78855,313.0,0.253564
