"Tpeak,v","TTP,t,v","dT/dtMax,v","dT/dtMax,v","Tdur,v","Trest,v"
35.399,194.0,0.3229,-0.1436,664.0,0.366158
28.5921,162.0,0.33196,-0.12475,536.0,0.260738
38.9264,154.0,0.492,-0.18995,478.0,0.699939
50.2857,130.0,0.7393,-0.33955,337.0,0.0321838
19.0189,166.0,0.220945,-0.08055,569.0,0.519962
43.0677,164.0,0.48955,-0.2511,423.0,0.0654646
18.542,194.0,0.17684,-0.0667,619.0,1.08788
12.4071,154.0,0.154445,-0.089455,366.0,0.0197741
40.8836,170.0,0.46485,-0.2059,463.0,0.135772
70.1794,213.0,0.63305,-0.2557,602.0,1.08068
21.7266,176.0,0.243895,-0.1301,421.0,0.0585431
61.4803,199.0,0.55715,-0.2282,639.0,1.03238
48.4983,204.0,0.48355,-0.1701,622.0,0.770453
64.6393,219.0,0.52595,-0.2462,641.0,0.455236
40.7619,167.0,0.47195,-0.28465,348.0,0.0391355
55.3598,222.0,0.444,-0.19265,696.0,0.990574
35.8104,203.0,0.3273,-0.1353,623.0,0.915922
60.8283,147.0,0.7886,-0.3337,422.0,0.794548
43.8915,199.0,0.45095,-0.13165,692.0,1.62696
149.381,215.0,1.635,-0.52835,623.0,1.70809
54.9682,156.0,0.7307,-0.36845,343.0,0.0447428
43.1914,129.0,0.6225,-0.22475,397.0,0.0201181
37.1461,176.0,0.4115,-0.16695,499.0,0.191786
68.5591,224.0,0.55845,-0.2878,563.0,0.712865
50.1595,186.0,0.5145,-0.3167,402.0,0.0369757
21.8328,151.0,0.282325,-0.14355,361.0,0.0558757
60.1904,208.0,0.52775,-0.31575,518.0,0.0600359
43.6297,151.0,0.5799,-0.20145,521.0,1.5339
49.3951,296.0,0.28755,-0.16345,738.0,0.865817
59.4228,212.0,0.5713,-0.2783,507.0,0.13555
56.2638,217.0,0.4578,-0.2395,621.0,0.316558
32.5026,186.0,0.31385,-0.1311,675.0,0.405977
27.9271,185.0,0.28255,-0.11755,567.0,0.327262
43.5831,178.0,0.4875,-0.24235,428.0,0.213459
44.7539,203.0,0.4474,-0.22285,480.0,0.0435308
21.1821,174.0,0.23171,-0.10245,505.0,0.0594146
10.5995,163.0,0.127795,-0.039295,620.0,0.217412
75.548,262.0,0.5869,-0.27815,622.0,0.495297
38.9976,149.0,0.52095,-0.2373,384.0,0.199084
58.0105,175.0,0.58695,-0.21035,675.0,0.811141
53.1306,202.0,0.5055,-0.2752,473.0,0.0646947
32.7263,182.0,0.3447,-0.10845,659.0,1.69632
37.8861,170.0,0.42425,-0.19865,463.0,0.112906
23.6273,206.0,0.2151,-0.1001,608.0,0.15132
28.8905,177.0,0.30915,-0.1761,395.0,0.0433529
84.4436,208.0,0.8298,-0.4309,471.0,0.252919
49.6619,204.0,0.4697,-0.17115,641.0,1.89961
10.0853,158.0,0.12179,-0.0595,437.0,0.0126407
50.108,269.0,0.3313,-0.1602,749.0,0.975563
79.2229,200.0,0.8194,-0.3373,527.0,0.333426
71.9215,267.0,0.50365,-0.3139,652.0,0.346099
27.398,142.0,0.36165,-0.22105,352.0,0.0059316
66.0422,216.0,0.5302,-0.29485,584.0,0.280399
57.2526,250.0,0.4763,-0.2315,621.0,0.361309
29.7068,216.0,0.2487,-0.16365,536.0,0.0419565
134.738,213.0,1.27635,-0.74285,484.0,0.0539381
31.9602,183.0,0.31055,-0.1563,514.0,0.0600656
30.2846,193.0,0.2886,-0.09255,723.0,1.41829
13.4359,158.0,0.1677,-0.0641,515.0,0.0614341
42.1432,173.0,0.48705,-0.22855,425.0,0.126666
58.4688,215.0,0.4966,-0.2179,649.0,0.590064
33.214,191.0,0.3376,-0.1442,526.0,0.482998
39.3049,149.0,0.49355,-0.2967,333.0,0.0384035
31.1803,168.0,0.3425,-0.14315,504.0,1.46448
99.2742,237.0,0.79405,-0.42545,569.0,0.375284
61.3021,179.0,0.65885,-0.3104,468.0,0.301628
15.4027,128.0,0.23552,-0.1187,343.0,0.00311514
67.2963,190.0,0.6973,-0.276,559.0,1.13945
36.7831,184.0,0.3867,-0.14805,571.0,0.535111
38.1348,295.0,0.25765,-0.0899,824.0,1.90886
66.9325,161.0,1.00505,-0.3337,441.0,0.144966
39.1301,217.0,0.3368,-0.1747,571.0,0.153811
12.7383,178.0,0.132275,-0.05818,538.0,0.131861
82.7793,175.0,0.9017,-0.54405,382.0,0.181951
58.6603,165.0,0.68925,-0.34125,403.0,0.0851166
41.7251,185.0,0.41045,-0.1546,628.0,1.15695
70.0928,225.0,0.6177,-0.359,468.0,0.249755
37.9352,140.0,0.53595,-0.1855,475.0,0.547797
52.1472,123.0,0.819,-0.2829,331.0,0.0833125
26.3616,242.0,0.197,-0.08525,690.0,1.34294
61.7173,156.0,0.8261,-0.3209,436.0,0.547523
17.4391,167.0,0.22033,-0.116,363.0,0.014759
39.9854,172.0,0.44165,-0.17785,510.0,1.37427
37.1863,149.0,0.49745,-0.2434,362.0,0.0320081
44.5955,268.0,0.30135,-0.12695,756.0,1.53416
57.3812,166.0,0.6793,-0.2505,491.0,1.62517
43.9468,130.0,0.65405,-0.33735,299.0,0.0453041
33.8159,253.0,0.22075,-0.09815,792.0,1.49257
32.2916,179.0,0.3369,-0.1178,632.0,1.70498
84.8368,226.0,0.6995,-0.3788,547.0,0.196135
101.583,157.0,1.3752,-0.5491,414.0,0.0812134
14.5124,135.0,0.211395,-0.08725,403.0,0.0389753
25.7791,161.0,0.30665,-0.1422,493.0,0.0337527
101.27,230.0,0.84215,-0.4645,545.0,0.323719
41.2653,146.0,0.55755,-0.3163,313.0,0.0783196
48.4787,202.0,0.4514,-0.1592,685.0,0.91426
37.2056,183.0,0.4166,-0.20745,414.0,0.164413
80.6526,219.0,0.7337,-0.3604,525.0,0.0850197
66.7784,182.0,0.71205,-0.26975,576.0,1.01034
46.7764,173.0,0.5317,-0.2279,467.0,0.180324
42.9225,173.0,0.47165,-0.21295,482.0,0.118354
58.8982,189.0,0.54515,-0.22065,682.0,0.636177
32.84,164.0,0.38885,-0.15325,511.0,0.626385
69.2692,163.0,0.81765,-0.3979,423.0,0.120951
38.4479,179.0,0.42595,-0.1743,532.0,0.410206
31.4779,149.0,0.40705,-0.1259,592.0,1.73246
71.7092,200.0,0.73335,-0.31085,524.0,0.666515
24.449,166.0,0.28915,-0.12725,471.0,0.181878
75.0016,176.0,0.9147,-0.4239,409.0,0.191203
15.4216,187.0,0.160865,-0.0676,564.0,0.0722917
15.8734,221.0,0.119055,-0.03725,831.0,1.57953
40.0695,149.0,0.5112,-0.19695,468.0,0.488209
70.458,160.0,0.9164,-0.33405,468.0,0.76118
76.9304,192.0,0.80785,-0.40235,467.0,0.0919867
14.1023,128.0,0.22956,-0.09025,374.0,0.0228382
70.7286,196.0,0.7375,-0.36235,472.0,0.0466808
48.6455,226.0,0.3847,-0.18565,626.0,0.710315
34.2523,177.0,0.34775,-0.13865,678.0,0.488771
13.2935,206.0,0.1208,-0.069035,483.0,0.0917383
69.9617,171.0,0.7171,-0.3736,540.0,0.137724
76.3997,212.0,0.71405,-0.32045,536.0,0.523792
43.171,147.0,0.6086,-0.25715,377.0,0.137163
59.8582,187.0,0.6456,-0.34705,487.0,0.0429939
37.4703,209.0,0.3265,-0.13665,654.0,0.915214
53.5198,127.0,0.85415,-0.2244,503.0,1.67616
57.062,214.0,0.5276,-0.23495,546.0,0.559285
37.0905,157.0,0.45305,-0.21935,411.0,0.029013
18.9459,228.0,0.150425,-0.05225,765.0,1.38485
68.8458,202.0,0.64525,-0.3286,493.0,0.123199
46.9034,145.0,0.595,-0.29665,391.0,0.0507649
66.2686,169.0,0.748,-0.35505,430.0,0.582009
30.7746,288.0,0.20075,-0.109,684.0,0.372197
62.0039,156.0,0.73685,-0.25855,543.0,1.44716
58.6234,205.0,0.5201,-0.2301,611.0,0.969633
26.5782,156.0,0.323,-0.14315,473.0,0.0279823
45.6818,158.0,0.53605,-0.2741,400.0,0.0237205
44.3947,178.0,0.519,-0.1711,560.0,0.320321
37.8693,160.0,0.4706,-0.2255,396.0,0.472502
71.2659,214.0,0.5877,-0.2767,630.0,1.73106
49.3425,200.0,0.44735,-0.1572,697.0,1.60514
40.5565,207.0,0.3436,-0.197,534.0,0.0951888
47.6271,219.0,0.4231,-0.1837,587.0,1.42725
28.6672,144.0,0.368,-0.11815,619.0,0.198283
118.757,226.0,1.02655,-0.558,532.0,0.294603
27.2557,201.0,0.245,-0.10995,586.0,0.672636
43.8512,147.0,0.58065,-0.18405,583.0,1.59456
63.9687,162.0,0.77855,-0.34255,418.0,0.503132
21.8066,150.0,0.279235,-0.15265,371.0,0.0131478
62.0865,230.0,0.5079,-0.20995,656.0,1.03251
44.1761,180.0,0.4522,-0.23415,492.0,0.0455853
45.4111,210.0,0.3829,-0.18685,561.0,0.480791
16.3436,116.0,0.29842,-0.13635,267.0,0.0393641
10.8675,181.0,0.123005,-0.058475,479.0,0.0380645
47.2549,164.0,0.58345,-0.33665,338.0,0.0405101
75.0619,175.0,0.8211,-0.3799,491.0,0.149725
10.4722,150.0,0.138595,-0.074485,346.0,0.0522373
39.9636,149.0,0.53,-0.2275,417.0,0.445727
82.9856,132.0,1.33745,-0.55575,333.0,0.053335
33.4174,180.0,0.34575,-0.1667,475.0,0.0826144
94.3873,190.0,1.1824,-0.409,508.0,0.148943
19.9421,136.0,0.291815,-0.12495,368.0,0.0946373
41.9924,177.0,0.44395,-0.172,574.0,0.922967
46.3825,214.0,0.44435,-0.19925,553.0,0.35693
67.906,144.0,0.8694,-0.50975,340.0,0.0122189
60.8034,203.0,0.55695,-0.25125,569.0,0.477804
80.2107,226.0,0.73495,-0.40895,495.0,0.109701
