PCa,Jup,[TRPN],Gncx,"INaCa,SS",CaMKo,[BSL],aCaMK,bCaMK,"tau,diffCa","Tref,v","TRPN50,v","nTm,v","nTRPN,v","kTRPN,v","rs,v","rw,v","Aeff,v","ku,v","beta1,v","beta0,v","gamma,s,v","gamma,w,v","phi,v","ca50,v","nu,v","mu,v"
8.07704e-05,0.954698,0.0897012,0.00122047,0.7059,0.0467602,0.647163,0.0287421,0.000521128,0.266063,120.391,0.334502,1.67457,2.47952,0.112503,0.133077,0.710667,17.6913,0.0303836,-1.58587,2.931,0.00791383,0.612147,2.42052,0.700633,4.77365,2.28691
0.000103733,0.694354,0.0873833,0.00106199,0.302603,0.0339308,1.49911,0.0673215,0.000780511,0.293646,130.013,0.448839,2.96785,2.28913,0.102534,0.254509,0.251802,25.6181,0.0239367,-1.41956,3.10076,0.0117347,0.390781,2.40639,0.867549,6.12456,2.77831
0.000106144,1.06981,0.0780408,0.00175273,0.708979,0.0440356,0.781108,0.0406361,0.000716971,0.238241,79.5803,0.39965,2.40558,2.71972,0.0906324,0.202469,0.738314,14.317,0.0227087,-3.38306,1.3474,0.0109358,0.906919,3.05765,0.900725,6.01231,2.80166
8.92607e-05,1.01655,0.0963292,0.00138663,0.318813,0.0386666,0.796384,0.0721991,0.000985412,0.124576,166.386,0.288141,2.52705,2.85208,0.11708,0.221454,0.47244,34.5542,0.0198438,-2.14537,2.10875,0.00845055,0.654395,1.77948,0.694316,9.02055,3.87207
8.30605e-05,0.739891,0.102831,0.00109254,0.455768,0.0549323,1.63963,0.0703469,0.000727371,0.262004,169.827,0.369944,2.39644,1.73309,0.105173,0.140922,0.491022,28.2356,0.0272055,-2.70848,2.13685,0.00986402,0.839567,2.93424,0.569169,9.30095,3.82763
8.39769e-05,1.1905,0.0875791,0.00201797,0.364639,0.0347347,1.15993,0.0629399,0.0006605,0.1838,66.6825,0.440067,1.49948,2.21004,0.111096,0.13202,0.421395,33.8709,0.0262498,-1.26947,1.26633,0.0105823,0.899601,1.98425,0.549849,6.95051,3.19982
0.000121961,0.838132,0.0935068,0.00129506,0.369142,0.0383231,1.38155,0.0422257,0.000784339,0.21761,74.2555,0.298568,1.29542,2.85931,0.0804262,0.205022,0.54847,17.9223,0.0240032,-2.06454,2.60823,0.0115288,0.747898,1.22511,1.08144,9.33654,3.85903
0.000119755,1.31331,0.0950943,0.00253824,0.74597,0.0636357,1.30888,0.0391647,0.00052744,0.179205,132.42,0.430528,2.10638,2.83627,0.148167,0.196687,0.327042,24.8197,0.0145083,-2.26367,2.7265,0.00962261,0.61334,1.22297,1.1966,3.56234,3.28373
0.000113121,0.860329,0.101256,0.00102368,0.35503,0.060173,1.62971,0.0382898,0.000421612,0.272063,178.894,0.362259,2.33189,2.63856,0.0578715,0.1656,0.498321,15.0856,0.0308601,-2.77801,2.53171,0.00764761,0.693474,2.41188,0.938086,7.31307,4.21708
0.000100165,0.83777,0.099126,0.00156517,0.420546,0.043641,0.939642,0.0460149,0.00050565,0.169357,145.323,0.184874,2.42045,2.79035,0.0757872,0.331132,0.586112,30.2183,0.0204217,-2.93499,3.08334,0.00654534,0.791533,1.19585,0.537069,10.1171,3.19416
0.000139136,1.35052,0.0728117,0.00209256,0.919478,0.0393416,1.1223,0.0314484,0.000667995,0.148855,85.5723,0.371136,3.00164,1.47982,0.0984267,0.281242,0.460313,27.7528,0.0303615,-1.65485,2.58215,0.00955939,0.834033,3.21688,1.10168,9.16846,3.12887
0.000140272,1.39593,0.0907617,0.00224464,0.955803,0.0409255,0.946871,0.0456789,0.000823857,0.129189,162.191,0.397142,2.20872,2.55032,0.0943714,0.287178,0.634608,31.6521,0.0192332,-2.47295,1.28737,0.0126746,0.572968,2.61367,0.844893,6.83693,4.45552
4.70708e-05,0.85234,0.0428111,0.000954134,0.495779,0.0478151,1.18731,0.0439139,0.000822575,0.224528,85.5217,0.409881,1.76376,1.79642,0.0641253,0.250416,0.392352,13.7792,0.0269772,-2.97679,2.65654,0.00907163,0.838132,1.28839,1.12657,6.59364,1.97124
0.000105768,0.871766,0.091648,0.00158054,0.253829,0.0327899,1.59005,0.0558185,0.000480956,0.131954,174.79,0.508294,1.51793,1.89301,0.147419,0.133556,0.350889,36.3857,0.0250923,-1.40225,1.55116,0.00957383,0.60783,2.33751,1.01739,4.09972,3.14014
0.000100765,1.09606,0.0615428,0.001483,0.495267,0.0292039,1.42128,0.0540402,0.00095533,0.204145,70.1799,0.230394,3.05265,2.50388,0.110686,0.127378,0.485994,20.7414,0.0114583,-1.90427,3.43156,0.0127004,0.572774,2.53005,0.788467,6.73141,2.67524
0.00010036,1.34692,0.0917142,0.0019576,0.806367,0.0443005,1.20826,0.0447579,0.000649372,0.178925,95.0441,0.377455,2.09989,2.46907,0.137186,0.233061,0.456465,23.9683,0.0257208,-1.2381,2.79229,0.0123484,0.568148,2.88426,0.546151,8.74866,2.65198
0.000139055,0.670492,0.0849622,0.00228545,0.28006,0.0667808,0.772416,0.0463631,0.000975375,0.100547,109.071,0.453792,2.64874,1.48705,0.123298,0.252024,0.42426,14.5074,0.0170309,-3.01707,1.85294,0.00444344,0.776341,3.285,1.05414,10.4834,3.99938
0.000113075,1.25882,0.0452777,0.00263684,0.415253,0.026759,0.925261,0.06585,0.000937267,0.273304,100.603,0.214805,1.90793,2.4871,0.067835,0.229897,0.601639,20.5842,0.025964,-3.4514,2.38954,0.0104187,0.747364,2.98044,0.642967,8.01532,3.68046
0.000122646,1.32589,0.0646304,0.00211325,0.718672,0.0359619,1.65704,0.0563022,0.000553234,0.123536,110.765,0.482399,2.04605,2.92107,0.0615814,0.296997,0.655978,33.8237,0.0260756,-2.72745,2.32328,0.0109648,0.503307,2.66829,0.876055,6.10411,4.04226
0.000107609,0.641167,0.0714068,0.00126272,0.528951,0.0587432,1.13512,0.0321223,0.000430257,0.164833,152.194,0.315735,1.2996,2.75723,0.0915496,0.266963,0.579496,14.7268,0.0118997,-2.85185,2.48057,0.0120783,0.622753,2.11839,0.870478,3.99534,3.20153
0.000110734,1.0412,0.088263,0.00228265,0.626189,0.0328465,1.15903,0.0524939,0.000948956,0.151037,179.006,0.302187,2.70737,2.41144,0.094113,0.226032,0.271745,31.9678,0.0237213,-3.00268,1.36045,0.00922112,0.416301,2.5139,1.06696,9.93502,3.25693
0.000115847,0.917159,0.0959151,0.00160707,0.927566,0.0406957,0.630272,0.0452595,0.000444885,0.256949,106.52,0.22901,1.8241,2.43406,0.14377,0.20839,0.32998,17.7421,0.021229,-1.5017,2.96131,0.0127152,0.763079,3.0235,0.541272,8.55886,3.55803
0.000117011,0.828939,0.100785,0.00146103,0.628887,0.0564049,1.36957,0.0491816,0.000838212,0.23223,74.8853,0.459525,2.31935,1.93042,0.113526,0.1554,0.627345,35.8515,0.0183388,-2.72614,1.41342,0.0073022,0.817275,2.37675,0.954522,7.73818,4.18699
7.54739e-05,1.42017,0.084752,0.00122886,0.96557,0.0354148,0.632652,0.0483176,0.000775555,0.258325,165.665,0.206144,2.16444,2.84383,0.0715419,0.349375,0.461824,15.9356,0.0180964,-2.2651,1.56235,0.00440108,0.413116,2.02106,0.920682,3.61885,4.1728
8.49492e-05,1.02288,0.0882842,0.00118453,0.760683,0.0480949,1.1328,0.0367721,0.000756981,0.182429,169.233,0.473912,1.30617,2.29017,0.0932737,0.196224,0.607373,19.6046,0.01917,-1.59073,3.24161,0.0085699,0.560062,2.27713,0.706603,6.495,3.53276
0.000112331,1.12138,0.0693033,0.00153456,0.517028,0.0314404,1.3251,0.0286821,0.000849047,0.155635,143.896,0.184938,2.8626,1.4724,0.0513078,0.169952,0.638764,16.1471,0.0296432,-3.09428,2.0185,0.0123136,0.571607,2.9143,1.20107,4.8863,2.4476
9.42411e-05,1.19331,0.086718,0.00168816,0.943795,0.0574212,1.1647,0.0340029,0.000497104,0.162207,71.979,0.379847,2.22533,1.91367,0.0581324,0.316592,0.464931,22.1225,0.0131697,-1.75897,1.60207,0.012389,0.919269,1.46005,0.724604,7.71841,1.746
0.000104537,1.01205,0.0637778,0.00157309,0.451763,0.0341559,1.23531,0.0678946,0.000792812,0.249238,76.1931,0.212405,2.04023,2.62284,0.10096,0.158448,0.434957,17.7531,0.0247674,-2.87106,2.71767,0.0112489,0.908656,1.25271,0.506838,9.2608,2.5043
0.000118329,1.37314,0.102245,0.00158635,0.334318,0.0721012,1.04386,0.0514706,0.00082791,0.231705,98.9809,0.37433,2.26695,2.62198,0.146437,0.28354,0.446443,28.5116,0.0278821,-2.21913,2.0804,0.00523951,0.597759,1.50853,0.935994,5.24744,3.04091
7.08677e-05,0.887467,0.0587819,0.00105009,0.474403,0.060119,1.18874,0.030219,0.00101362,0.208569,86.7209,0.480519,2.53945,1.6522,0.129052,0.254404,0.679903,35.9045,0.0124913,-1.77442,1.70816,0.0109526,0.56716,1.7044,0.457257,9.20749,2.83388
7.28706e-05,1.3354,0.05355,0.00244093,0.256755,0.0487822,1.16136,0.0395614,0.00093827,0.146076,149.0,0.181152,2.29609,2.5195,0.100636,0.289577,0.335878,14.2799,0.0164224,-1.54613,3.01973,0.0057219,0.439873,2.93952,1.15206,3.60377,3.27107
0.000132389,1.46536,0.0703136,0.00221413,0.732111,0.0328441,1.28615,0.0328219,0.000752162,0.242427,122.886,0.321376,1.97912,1.54135,0.144701,0.142436,0.394979,36.1785,0.011203,-1.60245,2.91453,0.0106305,0.622092,1.85854,1.12225,6.64429,3.72704
7.51781e-05,1.34292,0.0954043,0.0012305,0.747824,0.0284068,0.75554,0.05567,0.000839887,0.204146,122.809,0.372837,2.17503,1.39273,0.053072,0.166566,0.696499,26.1804,0.0167416,-1.85513,2.7338,0.00607364,0.541949,2.40535,0.923247,9.05868,2.61355
0.000114955,1.07814,0.0917425,0.00201805,0.786347,0.056597,1.55839,0.0281704,0.000510164,0.137443,131.249,0.242094,2.40532,2.31952,0.106791,0.208088,0.574301,13.184,0.0270648,-2.70552,1.99568,0.00485147,0.433988,1.27359,0.796956,8.30833,3.09657
3.84783e-05,1.37118,0.0500664,0.00128388,0.575791,0.0659739,0.604148,0.0303516,0.000931992,0.141442,152.107,0.179905,2.41529,2.56339,0.0589818,0.316251,0.330354,19.8958,0.0168178,-3.14055,3.18949,0.0095941,0.83181,1.83286,0.728793,6.72356,3.0637
9.37949e-05,0.795668,0.0902378,0.00130831,0.286042,0.061647,0.646099,0.0296348,0.000621615,0.161465,118.831,0.241653,1.72169,2.13609,0.0785495,0.174384,0.409742,36.8442,0.0242379,-3.42665,1.42901,0.0113631,0.647823,2.85093,0.913044,3.59069,3.00189
0.000122175,1.3926,0.0747568,0.00213577,0.383158,0.0318239,0.638921,0.0657704,0.000753186,0.130411,138.003,0.355532,1.26413,2.57601,0.142963,0.24978,0.406532,24.2071,0.0164721,-1.9376,2.75229,0.00511552,0.523391,2.25317,0.826118,9.45861,3.4913
3.81969e-05,0.995193,0.0757398,0.000907083,0.824611,0.028222,0.698793,0.047767,0.000930956,0.136969,72.2639,0.27267,2.24098,2.6813,0.0884291,0.127193,0.547353,17.1442,0.0252041,-3.00957,3.36357,0.0103149,0.868031,1.71407,0.512213,4.95107,4.22535
0.000125072,1.38903,0.0909492,0.00222783,0.897433,0.0722087,1.19864,0.0269576,0.000746347,0.268718,161.083,0.197631,2.17328,2.38648,0.130604,0.155437,0.689116,23.1093,0.0289167,-1.80978,3.37792,0.00441032,0.532852,3.14383,1.16892,7.84243,4.08376
7.23646e-05,0.913457,0.0874608,0.000887378,0.87598,0.0412681,0.640696,0.0384738,0.000726507,0.14434,104.043,0.227966,3.01961,2.91051,0.077829,0.166097,0.748758,33.6854,0.0118572,-2.50787,2.94804,0.00742947,0.741854,1.64315,0.51772,5.87889,3.88691
0.000131769,1.37292,0.084755,0.0042568,0.23341,0.0591244,1.22793,0.035695,0.000976177,0.200786,60.925,0.200209,1.75424,2.5939,0.108326,0.133315,0.550692,32.7606,0.0183028,-2.39513,3.33614,0.00463253,0.554476,2.58374,0.759856,8.49575,2.94824
0.000136179,0.839619,0.0897331,0.0021618,0.930558,0.047542,1.39838,0.0573823,0.00100994,0.152426,177.143,0.350496,1.98305,2.59746,0.120551,0.357025,0.417202,31.4185,0.0289628,-1.65752,2.03189,0.00537752,0.671525,1.48523,0.721636,9.95652,3.48377
0.000104266,0.937691,0.0842985,0.00126184,0.454313,0.036415,1.3013,0.0484389,0.000600264,0.182656,98.2765,0.290022,1.95152,2.49179,0.138765,0.171271,0.382339,20.3077,0.0143201,-2.38119,1.7084,0.00770614,0.804926,1.65429,0.574915,9.40208,1.84471
0.000133348,0.94454,0.100631,0.00166978,0.821125,0.0740015,1.26791,0.0427242,0.000707676,0.164723,76.4534,0.440424,2.07835,1.38083,0.0736277,0.26578,0.452255,31.7021,0.0278275,-2.0696,2.25132,0.011938,0.700976,1.87884,1.10858,9.20803,3.3464
8.3507e-05,1.43117,0.0945811,0.00291335,0.289454,0.0289751,0.897936,0.0318941,0.00074115,0.110886,171.309,0.376151,2.02176,1.83427,0.118894,0.228547,0.50551,33.7603,0.0196316,-1.63171,1.24746,0.00562695,0.353352,1.9259,0.816175,7.85084,2.47398
7.81402e-05,1.10946,0.0927253,0.00121108,0.950656,0.065153,0.706387,0.0432275,0.000882492,0.146875,72.1919,0.193357,2.44149,2.21049,0.0883273,0.219796,0.480741,32.7888,0.0240956,-2.07992,2.8285,0.00497784,0.674051,2.46139,1.12162,8.54736,3.52258
9.92785e-05,0.917403,0.0679788,0.00130664,0.32488,0.040789,0.617342,0.0417732,0.000896232,0.286521,170.304,0.249873,1.36469,2.46307,0.0707264,0.161944,0.644928,20.6051,0.0261048,-2.87292,2.73554,0.00845861,0.581141,2.34679,1.01795,10.1519,3.29697
7.93445e-05,1.11633,0.0882648,0.0015371,0.806942,0.0462152,1.14402,0.0354596,0.000818284,0.207268,131.635,0.27112,3.04288,1.44414,0.105164,0.162798,0.633352,33.4513,0.0182675,-3.32445,2.57121,0.00940248,0.396921,1.4,0.760997,8.21596,2.17681
0.000142672,1.10017,0.0834042,0.00373025,0.204021,0.0445003,0.837288,0.0661909,0.000942017,0.147725,123.123,0.453816,1.18081,2.02617,0.122916,0.318666,0.280454,17.1984,0.0183994,-2.05877,2.06065,0.00762868,0.714282,2.3128,1.13062,3.54059,3.46182
0.000131382,1.03128,0.0870565,0.00171525,0.517559,0.0339656,0.783238,0.0345777,0.000514621,0.113142,154.226,0.380115,2.23687,1.9183,0.12564,0.178098,0.474954,25.6056,0.0215393,-1.91749,2.61901,0.00883325,0.35545,3.24197,1.05321,3.90415,1.79043
0.000130918,0.717251,0.0718107,0.00139323,0.615362,0.0499111,1.50953,0.0479429,0.000655359,0.250732,67.7354,0.475043,2.64286,1.88279,0.124369,0.373286,0.419354,23.4614,0.0154078,-1.29046,1.52528,0.011239,0.824071,2.59952,0.841713,7.26186,4.05132
0.000118496,0.753648,0.0639241,0.00144666,0.966728,0.0355379,0.814914,0.0586556,0.000963524,0.206994,160.378,0.310794,2.68883,2.02977,0.125418,0.237675,0.747234,26.5705,0.0292158,-2.12077,2.74714,0.00693469,0.79414,1.65537,0.662112,7.99511,3.72207
9.76922e-05,1.16202,0.100919,0.00143844,0.662318,0.0284627,0.718092,0.0347529,0.000357107,0.282548,125.133,0.349187,2.48582,2.5678,0.0728628,0.132493,0.336864,33.5972,0.0137038,-3.41873,2.78226,0.0113157,0.599049,2.3361,1.06833,4.44184,3.02668
0.000125633,0.837219,0.102929,0.00107842,0.555889,0.0667804,0.941993,0.0306871,0.000712733,0.201625,70.086,0.377815,1.88882,2.77937,0.142519,0.301252,0.270463,22.0366,0.0156324,-3.04697,2.35892,0.00931726,0.456003,3.2404,0.974322,6.6117,2.58828
7.43636e-05,1.4056,0.0799897,0.000981356,0.664421,0.0379406,1.50668,0.0280678,0.000984827,0.225911,148.359,0.467461,1.933,1.63727,0.113036,0.245927,0.513178,20.5933,0.0235368,-3.03131,1.98988,0.00519706,0.53835,1.75583,1.11761,9.13176,1.63717
7.08814e-05,1.28301,0.0602462,0.00157014,0.373208,0.0343773,0.916984,0.0554342,0.000677235,0.252873,179.034,0.247062,1.31223,2.53498,0.0973735,0.367458,0.290656,21.7773,0.0295778,-2.36532,3.18069,0.00898757,0.432443,1.7296,0.90336,9.71549,3.06858
0.000133044,1.47259,0.104341,0.00255054,0.541952,0.0282439,0.920572,0.0441718,0.000894992,0.228442,148.898,0.516399,2.05061,2.12775,0.0837595,0.168013,0.376954,29.8206,0.0286358,-1.29203,2.72163,0.00600374,0.882991,3.15101,0.695075,7.45649,1.58871
0.000108786,0.617838,0.0998354,0.00109968,0.511228,0.0337446,0.994636,0.0637996,0.000496536,0.204565,144.762,0.454293,1.54629,2.66698,0.105282,0.345844,0.600289,25.5883,0.0194516,-1.67478,2.80098,0.0120829,0.434044,2.19037,0.993065,6.29449,3.65399
7.34666e-05,1.02682,0.0652097,0.00107101,0.393117,0.0335588,0.761815,0.038233,0.000759705,0.109704,76.2074,0.269379,2.03325,2.2808,0.131848,0.18964,0.601577,33.6014,0.0152521,-2.68796,2.41443,0.00621016,0.407483,2.45558,0.800833,7.25849,4.0282
0.000135482,0.857926,0.0955237,0.00186157,0.477528,0.0381633,1.50448,0.0421711,0.000427695,0.170788,118.332,0.321436,2.28385,1.89508,0.0879604,0.264191,0.403021,30.1351,0.0136331,-1.59202,3.15825,0.00582744,0.493053,1.85808,0.665589,6.95056,3.41602
7.25737e-05,1.15642,0.0879889,0.000978685,0.908692,0.0436107,0.785988,0.0546536,0.000660903,0.110988,66.4872,0.29201,1.92799,1.94032,0.0678972,0.372149,0.589826,24.6768,0.0207918,-2.8812,1.77328,0.0107097,0.474013,2.63176,0.911868,3.92722,3.17585
4.98197e-05,1.12115,0.101266,0.0012741,0.328879,0.0541744,1.26198,0.040995,0.000849895,0.274782,135.293,0.438904,2.04259,2.01069,0.0915104,0.351006,0.546759,35.112,0.0219563,-2.46116,3.23845,0.0074627,0.917695,2.8539,0.579843,4.68071,3.09184
0.000143458,0.839188,0.0840018,0.00200596,0.354758,0.0616801,1.25814,0.0724548,0.000963119,0.14478,157.221,0.488153,2.81995,1.88703,0.134997,0.130734,0.482051,32.5664,0.0255785,-1.47749,2.28639,0.00859356,0.548181,2.04357,1.15609,7.00531,4.42284
0.00010562,1.39106,0.0929944,0.00151601,0.755205,0.0328901,1.14328,0.0587651,0.000421793,0.284699,154.626,0.340588,2.26586,2.20971,0.100348,0.300122,0.472263,23.5925,0.029409,-3.51135,3.31758,0.00865139,0.682474,1.49447,1.0842,6.65145,4.25989
0.000108241,1.12283,0.0794768,0.00171423,0.7179,0.0403837,0.997081,0.0329477,0.000854168,0.192897,87.9203,0.252976,2.61424,1.55703,0.0534825,0.236778,0.523644,26.4632,0.0314476,-3.12679,2.8175,0.00434561,0.88718,2.3274,1.09234,5.10429,2.35079
9.53332e-05,1.41765,0.0993462,0.00135848,0.62717,0.0415518,1.45326,0.0460404,0.000380248,0.235966,124.822,0.284435,2.61049,2.38189,0.0617407,0.310164,0.297092,14.9091,0.0234253,-3.3286,1.72773,0.00685565,0.60199,1.36935,0.514111,6.53432,3.11851
0.000105707,0.992062,0.0841279,0.00213959,0.268246,0.0457011,1.21459,0.0308551,0.000925272,0.294718,138.018,0.461415,2.877,2.64865,0.115137,0.232166,0.687198,17.4718,0.0186671,-2.71998,2.69,0.00500772,0.784736,3.14762,0.605707,7.88084,4.18306
0.000110881,1.27398,0.0877744,0.00150056,0.877061,0.0687524,1.10495,0.0352876,0.00061901,0.12246,80.8032,0.333726,1.04256,2.93475,0.133116,0.217455,0.406726,23.8905,0.0304737,-2.6727,1.46201,0.00880086,0.330679,1.86577,0.895272,9.55436,3.48778
8.63553e-05,0.764236,0.0528392,0.0012712,0.67737,0.040943,1.60543,0.0470195,0.000917272,0.191595,170.62,0.471722,1.62374,1.81701,0.0537849,0.283311,0.717235,26.6621,0.0246992,-1.35918,2.48807,0.00885532,0.912028,2.17735,0.774279,7.4596,2.47505
8.12545e-05,1.43021,0.0896002,0.00144485,0.424419,0.0338252,0.5909,0.0712957,0.000468804,0.196921,145.815,0.221867,2.38226,2.16384,0.0825893,0.292503,0.679253,27.8785,0.0246374,-1.88902,3.42486,0.0124245,0.742855,2.64553,0.590834,8.1996,1.72868
7.99108e-05,0.88326,0.0895453,0.00168039,0.433722,0.0558729,0.595643,0.0435266,0.000545316,0.1116,62.184,0.413979,2.37168,1.38612,0.124404,0.263031,0.583301,32.8573,0.0171488,-1.7003,2.71594,0.00530734,0.388156,2.76475,1.10937,8.27509,4.06348
0.000145809,0.998134,0.0943688,0.0014838,0.92709,0.0340338,0.57288,0.0575951,0.000563716,0.214008,117.618,0.483927,2.60017,2.18761,0.124281,0.169191,0.668634,12.8931,0.0291246,-1.31694,2.11404,0.0046747,0.745919,3.20144,0.58435,5.56591,4.19542
0.000140217,1.09161,0.0825159,0.00349567,0.285763,0.0268976,1.04392,0.0549461,0.000955152,0.185605,172.221,0.21818,1.72194,2.77159,0.0897209,0.179062,0.468286,19.2129,0.0301153,-2.47631,2.99228,0.0117905,0.409349,1.94891,0.594179,5.92207,2.10742
0.000118988,1.38332,0.0729214,0.00231339,0.891572,0.0295258,1.2339,0.053521,0.000959946,0.160376,108.179,0.514307,2.4245,1.9179,0.0931252,0.293748,0.469329,19.5222,0.0231242,-2.55551,2.89526,0.0112275,0.729736,2.20861,0.715716,5.27738,3.55219
7.84326e-05,0.554254,0.0562766,0.00116075,0.303534,0.0679229,1.25697,0.051185,0.001017,0.193143,121.429,0.357215,1.32597,2.76467,0.134813,0.237033,0.694615,24.6229,0.0250891,-3.52225,2.51283,0.00507451,0.906747,1.20519,1.1132,4.16719,2.63639
0.000138812,0.809248,0.0986046,0.00133718,0.55598,0.0399032,1.32904,0.0298474,0.000436405,0.165167,100.657,0.445895,1.29487,2.21192,0.104,0.153878,0.650472,37.3631,0.0272778,-2.95299,2.12206,0.0107273,0.504559,1.76112,0.952774,4.32349,3.41606
5.4336e-05,1.27833,0.0616286,0.00164596,0.580248,0.0344394,1.07127,0.0700903,0.000865437,0.132274,81.3185,0.376224,2.32874,1.72852,0.0869066,0.249732,0.436275,13.5387,0.0302934,-2.71558,2.25282,0.00489333,0.760191,2.80667,0.584317,9.32244,3.34638
7.57135e-05,1.18734,0.0763889,0.00172702,0.526858,0.0363269,1.02187,0.0455636,0.00100444,0.138676,130.161,0.239454,1.66833,2.3698,0.117082,0.17319,0.497349,32.0509,0.0145981,-2.4586,2.18003,0.00954253,0.355927,3.04643,0.651694,6.34013,3.94098
0.000128329,1.19443,0.10068,0.00202308,0.624352,0.0344214,0.592198,0.0551797,0.000698889,0.283503,174.029,0.42088,2.69966,1.46164,0.105514,0.252698,0.703504,32.3026,0.0155653,-2.8869,2.01642,0.00451239,0.492098,2.38549,1.15711,6.07317,3.42523
7.12063e-05,1.01514,0.0743002,0.00146405,0.680325,0.0513474,0.647199,0.0258798,0.000896791,0.19191,77.2086,0.449413,1.76118,2.64709,0.134351,0.295023,0.618232,26.78,0.0194159,-1.24324,2.31244,0.00667295,0.777483,2.81188,0.686201,4.05897,3.80593
0.000100391,1.45078,0.0572158,0.00254257,0.51584,0.030661,1.10692,0.0289916,0.000611965,0.178324,100.272,0.434064,2.33153,1.14883,0.0837631,0.189758,0.300977,36.8549,0.0151188,-1.75583,2.07753,0.00860997,0.376992,1.39266,1.17665,7.23004,3.05719
9.22596e-05,1.04006,0.0955729,0.00129817,0.450692,0.0461047,0.884505,0.0284221,0.000430505,0.231096,144.375,0.250073,2.10998,1.76997,0.0835158,0.368359,0.629279,36.2314,0.0277273,-2.35272,1.61289,0.00953555,0.633512,1.3206,0.95144,10.1082,3.28326
9.63779e-05,0.859483,0.082738,0.00131332,0.440361,0.041137,0.659698,0.0355051,0.000861208,0.184269,71.8562,0.25124,2.94427,2.37303,0.124465,0.161951,0.339754,27.3752,0.0182302,-3.32905,1.79896,0.00897357,0.582394,2.76309,0.947866,8.82541,1.66337
0.000142856,1.14254,0.0945706,0.00224315,0.455084,0.0664074,1.36281,0.0345022,0.00079023,0.263358,108.017,0.34787,2.53845,2.78438,0.140379,0.272328,0.262834,22.8983,0.0202758,-1.59854,2.31481,0.0127319,0.706896,1.61873,0.974411,9.86697,3.64061
7.18173e-05,1.03634,0.0960862,0.00124232,0.966978,0.0444896,1.07554,0.0495712,0.000566562,0.144965,105.535,0.281146,2.4065,2.1129,0.113591,0.364331,0.692638,19.6537,0.0256268,-1.53843,2.64065,0.0124584,0.670699,1.21163,1.18113,3.63773,1.92149
0.000122554,0.601486,0.0803689,0.00111194,0.682895,0.0533667,1.58292,0.0387199,0.000617681,0.165761,105.323,0.238722,1.88554,1.71276,0.0745207,0.287437,0.36767,13.0399,0.0155638,-2.75958,2.98463,0.00613467,0.551812,2.41174,1.12664,3.68324,3.40158
3.26411e-05,1.43762,0.0611233,0.000887591,0.340038,0.0281769,0.606725,0.0725592,0.000901616,0.220476,175.543,0.288747,2.65668,2.73783,0.0870074,0.209263,0.368441,32.5226,0.0181594,-2.75855,2.27816,0.0114809,0.731785,3.32041,0.796256,10.4899,2.08673
0.000100493,1.10734,0.0781297,0.00210162,0.345534,0.0381076,1.02604,0.0274181,0.000464794,0.126658,99.751,0.228285,1.66463,2.53358,0.1426,0.252646,0.311916,12.7752,0.0307918,-1.73911,3.09912,0.0051672,0.344152,1.36783,0.919762,9.84827,2.93925
0.00010427,0.792511,0.0651363,0.00106914,0.750247,0.0591456,1.33747,0.0366754,0.000923416,0.280369,112.53,0.291499,2.46975,1.59222,0.0600263,0.139452,0.414802,30.3206,0.0250171,-2.19927,2.26931,0.00797212,0.812893,2.87898,1.04813,10.0008,4.01132
9.26517e-05,1.45404,0.072379,0.00205213,0.269305,0.0330038,1.00345,0.0742224,0.000920666,0.160756,118.85,0.423466,2.66864,2.55259,0.124452,0.34298,0.735675,17.3261,0.0258107,-2.38213,2.84827,0.00685927,0.385397,2.28941,0.948987,7.84784,2.57255
0.00013522,1.2715,0.072201,0.00297303,0.557244,0.0420449,1.31021,0.0338204,0.000999724,0.258115,110.722,0.212276,1.49868,1.89273,0.106227,0.179041,0.558676,21.0517,0.0200659,-2.0634,2.60952,0.011824,0.6053,1.19616,0.947056,7.60736,3.68378
9.03322e-05,1.03412,0.0833586,0.00202513,0.541909,0.0387539,1.60803,0.0400753,0.000778474,0.244325,134.949,0.334551,2.63715,2.19394,0.132945,0.165878,0.43928,35.7086,0.0237643,-1.52467,3.44652,0.0101901,0.644034,3.06059,0.864772,8.59423,2.23746
0.000126828,1.05907,0.0923258,0.00238421,0.730985,0.0361084,1.06267,0.0470647,0.000788466,0.2564,126.4,0.378904,2.89444,1.76964,0.112707,0.341605,0.475544,26.6088,0.0211494,-1.57278,2.96586,0.00768829,0.605694,1.81066,0.547779,4.44083,3.88163
0.000137553,0.615334,0.0895079,0.00182985,0.603226,0.0663571,0.843188,0.0351421,0.000631538,0.274802,135.755,0.326255,2.65462,2.19035,0.078908,0.35991,0.267854,29.1796,0.0147956,-2.76728,2.39803,0.00439284,0.389989,2.18441,0.765489,6.49153,2.87834
